5,BRISK,FREAK,12.4126,21.2706
6,BRISK,FREAK,14.2128,14.4235
7,BRISK,FREAK,13.0818,15.4536
8,BRISK,FREAK,14.4824,17.8591
9,BRISK,FREAK,12.0435,16.4994
10,BRISK,FREAK,12.5913,13.4361
11,BRISK,FREAK,10.9391,14.1501
12,BRISK,FREAK,9.9989,12.4027
13,BRISK,FREAK,9.47086,12.5763
14,BRISK,FREAK,9.21554,11.9776
15,BRISK,FREAK,8.37859,12.5515
16,BRISK,FREAK,8.88488,10.4555
17,BRISK,FREAK,10.9544,8.67017
18,BRISK,FREAK,8.74563,10.8595
0,BRISK,SIFT1,BRISK,SIFT,11.8809,12.9834
2,BRISK,SIFT,13.9885,14.3563
3,BRISK,SIFT,16.9617,15.6621
4,BRISK,SIFT,13.4396,10.5846
5,BRISK,SIFT,12.4126,27.8489
6,BRISK,SIFT,14.2128,15.1563
7,BRISK,SIFT,13.0818,14.1326
8,BRISK,SIFT,14.4824,18.252
9,BRISK,SIFT,12.0435,17.2713
10,BRISK,SIFT,12.5913,14.0544
11,BRISK,SIFT,10.9391,13.638
12,BRISK,SIFT,9.9989,12.7026
13,BRISK,SIFT,9.47086,11.64
14,BRISK,SIFT,9.21554,10.7575
15,BRISK,SIFT,8.37859,12.6832
16,BRISK,SIFT,8.88488,11.4182
17,BRISK,SIFT,10.9544,11.0563
18,BRISK,SIFT,8.74563,14.2147
